session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
2c282c3f,14:11:58,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1512944,1190077,282653,121518,13514,19116,11098,7233,34,43
2c282c3f,14:11:59,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1227950,627058,200987,31416,49074,40048,5838,6336,40,44
2c282c3f,14:12:00,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,922236,124992,31940,60148,18297,6219,1841,1480,35,54
2c282c3f,14:12:01,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,610938,635525,456019,27671,20715,123193,10108,3889,41,61
2c282c3f,14:12:02,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1887940,224812,284371,120283,12589,15871,8836,5596,48,80
2c282c3f,14:12:03,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,557777,1052440,113732,92918,69143,21636,6458,11955,40,70
2c282c3f,14:12:04,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,2202654,970239,284339,122188,40817,40000,8084,6682,40,64
2c282c3f,14:12:05,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,210105,391934,54123,38327,12488,7319,2805,1127,23,53
2c282c3f,14:12:06,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,200244,27967,25112,8213,2023,1867,486,215,24,48
2c282c3f,14:12:07,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,790091,148722,33883,29993,13696,15340,2322,1946,37,57
2c282c3f,14:12:08,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1362501,60107,124470,21532,6997,9246,4374,2100,41,78
2c282c3f,14:12:09,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,558993,98005,15201,20129,15902,3210,1253,2611,44,81
2c282c3f,14:12:10,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,2165846,334045,107031,127392,16966,17466,7587,3793,44,75
2c282c3f,14:12:11,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,711927,116535,29750,11139,7414,5053,1358,614,37,70
2c282c3f,14:12:12,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,994717,635780,349828,53625,55163,36475,6518,4426,34,56
