session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
9cfd4d20,13:48:00,Oshika,5,yes,sthg,219507,61366,6760,5388,6907,3901,1846,596,63,48
9cfd4d20,13:48:01,Oshika,5,yes,sthg,77565,146132,20400,73123,24389,23159,13026,6874,57,60
9cfd4d20,13:48:02,Oshika,5,yes,sthg,427076,219434,30037,24814,44181,18586,19995,2876,60,44
9cfd4d20,13:48:03,Oshika,5,yes,sthg,192741,45858,2197,4891,1923,3281,996,761,53,21
9cfd4d20,13:48:04,Oshika,5,yes,sthg,981070,46375,6377,7181,4386,1977,640,440,48,26
9cfd4d20,13:48:05,Oshika,5,yes,sthg,184801,58956,3440,11967,8476,5495,3487,1645,43,17
9cfd4d20,13:48:06,Oshika,5,yes,sthg,494803,48403,32678,12985,7562,7557,5000,1235,47,34
9cfd4d20,13:48:07,Oshika,5,yes,sthg,225337,209733,9180,8536,12852,7772,9666,3591,40,26
9cfd4d20,13:48:08,Oshika,5,yes,sthg,100303,116475,38431,42593,4183,4045,2755,2413,34,35
9cfd4d20,13:48:09,Oshika,5,yes,sthg,2593395,342675,214697,103687,130968,52336,9432,6756,34,35
9cfd4d20,13:48:10,Oshika,5,yes,sthg,974460,41043,10342,5049,2678,1780,738,435,34,35
9cfd4d20,13:48:11,Oshika,5,yes,sthg,1028067,170857,12110,10461,34683,12161,1299,586,34,35
9cfd4d20,13:48:12,Oshika,5,yes,sthg,1902437,21955,4622,4891,6713,6102,2289,4746,34,35
9cfd4d20,13:48:13,Oshika,5,yes,sthg,337576,119844,14715,29483,41097,28020,14107,6049,34,35
9cfd4d20,13:48:14,Oshika,5,yes,sthg,676879,8223,8949,15371,3137,1596,681,553,34,35
9cfd4d20,13:48:15,Oshika,5,yes,sthg,1784931,293979,18006,48961,25264,10075,6925,11487,34,35
9cfd4d20,13:48:16,Oshika,5,yes,sthg,1167384,551134,53702,103429,18801,26284,16754,9534,26,37
9cfd4d20,13:48:17,Oshika,5,yes,sthg,865914,30209,11225,9636,6124,4400,1014,1137,27,34
9cfd4d20,13:48:18,Oshika,5,yes,sthg,3086058,242461,32902,63284,37359,19775,8145,7591,34,50
9cfd4d20,13:48:19,Oshika,5,yes,sthg,441145,22713,994,10460,3437,2906,1065,1326,48,44
9cfd4d20,13:48:20,Oshika,5,yes,sthg,106438,58609,12395,32616,9217,3368,1890,4850,48,54
9cfd4d20,13:48:21,Oshika,5,yes,sthg,646346,132045,59548,7215,7860,13041,4220,6530,43,53
9cfd4d20,13:48:22,Oshika,5,yes,sthg,877635,88562,23004,16042,12854,9005,4069,2953,47,54
9cfd4d20,13:48:23,Oshika,5,yes,sthg,1253792,84849,9254,24116,18750,11476,5441,6026,48,51
9cfd4d20,13:48:24,Oshika,5,yes,sthg,71872,83580,3220,15662,13610,8871,1945,9963,57,38
9cfd4d20,13:48:25,Oshika,5,yes,sthg,146396,54548,32710,36418,16866,5833,4712,2882,54,47
9cfd4d20,13:48:26,Oshika,5,yes,sthg,308941,483597,22426,197022,67773,59452,52126,12475,56,47
9cfd4d20,13:48:27,Oshika,5,yes,sthg,63526,23425,4716,5267,4279,4307,2932,2697,60,47
9cfd4d20,13:48:28,Oshika,5,yes,sthg,571723,49274,12662,44086,27198,17717,4020,7652,69,60
9cfd4d20,13:48:29,Oshika,5,yes,sthg,172151,104829,16656,60177,50970,9947,13595,5936,70,51
