timestamp,raw_value
2025-10-15T09:47:49.125123,-17
2025-10-15T09:47:49.125978,8
2025-10-15T09:47:49.126599,-70
2025-10-15T09:47:49.127280,-23
2025-10-15T09:47:49.127875,125
2025-10-15T09:47:49.128468,129
2025-10-15T09:47:49.129059,214
2025-10-15T09:47:49.129692,386
2025-10-15T09:47:49.130288,301
2025-10-15T09:47:49.131018,37
2025-10-15T09:47:49.131757,8
2025-10-15T09:47:49.132446,105
2025-10-15T09:47:49.133079,82
2025-10-15T09:47:49.133802,108
2025-10-15T09:47:49.134567,212
2025-10-15T09:47:49.135170,132
2025-10-15T09:47:49.136079,-12
2025-10-15T09:47:49.136675,42
2025-10-15T09:47:49.137390,68
2025-10-15T09:47:49.155604,65
2025-10-15T09:47:49.156922,248
2025-10-15T09:47:49.157581,218
2025-10-15T09:47:49.158353,160
2025-10-15T09:47:49.158977,229
2025-10-15T09:47:49.159556,244
2025-10-15T09:47:49.160228,129
2025-10-15T09:47:49.160836,176
2025-10-15T09:47:49.161375,281
2025-10-15T09:47:49.161921,354
2025-10-15T09:47:49.162545,396
2025-10-15T09:47:49.163123,422
2025-10-15T09:47:49.164294,266
2025-10-15T09:47:49.165192,166
2025-10-15T09:47:49.166053,242
2025-10-15T09:47:49.166795,281
2025-10-15T09:47:49.167479,114
2025-10-15T09:47:49.168171,75
2025-10-15T09:47:49.168813,108
2025-10-15T09:47:49.200234,20
2025-10-15T09:47:49.200935,-60
2025-10-15T09:47:49.201506,108
2025-10-15T09:47:49.202113,209
2025-10-15T09:47:49.202696,169
2025-10-15T09:47:49.203264,294
2025-10-15T09:47:49.203847,524
2025-10-15T09:47:49.204411,440
2025-10-15T09:47:49.205118,272
2025-10-15T09:47:49.205812,268
2025-10-15T09:47:49.206555,256
2025-10-15T09:47:49.207337,183
2025-10-15T09:47:49.208004,253
2025-10-15T09:47:49.208658,310
2025-10-15T09:47:49.209231,214
2025-10-15T09:47:49.209797,202
2025-10-15T09:47:49.210402,308
2025-10-15T09:47:49.210950,276
2025-10-15T09:47:49.211561,200
2025-10-15T09:47:49.230202,338
2025-10-15T09:47:49.231065,245
2025-10-15T09:47:49.231903,262
2025-10-15T09:47:49.232535,368
2025-10-15T09:47:49.233169,264
2025-10-15T09:47:49.233818,180
2025-10-15T09:47:49.234455,276
2025-10-15T09:47:49.235203,345
2025-10-15T09:47:49.235836,338
2025-10-15T09:47:49.236595,499
2025-10-15T09:47:49.237151,537
2025-10-15T09:47:49.237711,330
2025-10-15T09:47:49.238513,176
2025-10-15T09:47:49.239168,264
2025-10-15T09:47:49.239819,278
2025-10-15T09:47:49.240479,266
2025-10-15T09:47:49.241177,333
2025-10-15T09:47:49.241849,332
2025-10-15T09:47:49.242454,137
2025-10-15T09:47:49.275306,169
2025-10-15T09:47:49.276051,114
2025-10-15T09:47:49.276768,70
2025-10-15T09:47:49.277581,304
2025-10-15T09:47:49.278243,482
2025-10-15T09:47:49.278837,419
2025-10-15T09:47:49.279413,309
2025-10-15T09:47:49.280196,266
2025-10-15T09:47:49.280898,133
2025-10-15T09:47:49.281488,83
2025-10-15T09:47:49.282114,173
2025-10-15T09:47:49.282813,160
2025-10-15T09:47:49.283437,16
2025-10-15T09:47:49.284131,6
2025-10-15T09:47:49.284712,41
2025-10-15T09:47:49.285345,-13
2025-10-15T09:47:49.286058,7
2025-10-15T09:47:49.286548,105
2025-10-15T09:47:49.320105,-52
2025-10-15T09:47:49.320777,22
2025-10-15T09:47:49.321603,65
2025-10-15T09:47:49.323317,-7
2025-10-15T09:47:49.324158,6
2025-10-15T09:47:49.324824,84
2025-10-15T09:47:49.325466,-8
2025-10-15T09:47:49.326246,5
2025-10-15T09:47:49.327000,244
2025-10-15T09:47:49.327673,341
2025-10-15T09:47:49.328366,133
2025-10-15T09:47:49.329109,75
2025-10-15T09:47:49.329676,123
2025-10-15T09:47:49.330362,66
2025-10-15T09:47:49.330903,19
2025-10-15T09:47:49.331455,124
2025-10-15T09:47:49.332339,55
2025-10-15T09:47:49.333133,-58
2025-10-15T09:47:49.333848,8
2025-10-15T09:47:49.350657,3
2025-10-15T09:47:49.351339,48
2025-10-15T09:47:49.352059,168
2025-10-15T09:47:49.352666,132
2025-10-15T09:47:49.353260,38
2025-10-15T09:47:49.353940,133
2025-10-15T09:47:49.354756,131
2025-10-15T09:47:49.355504,2
2025-10-15T09:47:49.356432,2
2025-10-15T09:47:49.357225,136
2025-10-15T09:47:49.357960,135
2025-10-15T09:47:49.358618,225
2025-10-15T09:47:49.359242,375
2025-10-15T09:47:49.359919,258
2025-10-15T09:47:49.360570,1
2025-10-15T09:47:49.361159,-1
2025-10-15T09:47:49.361693,81
2025-10-15T09:47:49.362408,10
2025-10-15T09:47:49.363092,4
2025-10-15T09:47:49.395318,-2
2025-10-15T09:47:49.396164,-130
2025-10-15T09:47:49.396825,-87
2025-10-15T09:47:49.397452,-57
2025-10-15T09:47:49.398006,-126
2025-10-15T09:47:49.398504,-18
2025-10-15T09:47:49.399150,277
2025-10-15T09:47:49.399828,327
2025-10-15T09:47:49.401143,196
2025-10-15T09:47:49.401930,132
2025-10-15T09:47:49.402894,65
2025-10-15T09:47:49.403681,-86
2025-10-15T09:47:49.404766,-34
2025-10-15T09:47:49.405710,68
2025-10-15T09:47:49.406540,-8
2025-10-15T09:47:49.407251,-78
2025-10-15T09:47:49.408135,-21
2025-10-15T09:47:49.408854,-73
2025-10-15T09:47:49.425447,55
2025-10-15T09:47:49.426205,-26
2025-10-15T09:47:49.426942,-6
2025-10-15T09:47:49.427598,54
2025-10-15T09:47:49.428257,-8
2025-10-15T09:47:49.428857,-93
2025-10-15T09:47:49.429410,4
2025-10-15T09:47:49.430005,8
2025-10-15T09:47:49.430454,-52
2025-10-15T09:47:49.431009,118
2025-10-15T09:47:49.431711,332
2025-10-15T09:47:49.432466,215
2025-10-15T09:47:49.433382,41
2025-10-15T09:47:49.434277,66
2025-10-15T09:47:49.435172,43
2025-10-15T09:47:49.436079,-61
2025-10-15T09:47:49.436866,3
2025-10-15T09:47:49.437663,48
2025-10-15T09:47:49.439016,-85
2025-10-15T09:47:49.455457,-52
2025-10-15T09:47:49.456245,-68
2025-10-15T09:47:49.456956,-116
2025-10-15T09:47:49.457718,10
2025-10-15T09:47:49.458289,137
2025-10-15T09:47:49.458846,188
2025-10-15T09:47:49.459423,246
2025-10-15T09:47:49.459982,218
2025-10-15T09:47:49.460546,10
2025-10-15T09:47:49.461054,-90
2025-10-15T09:47:49.461833,32
2025-10-15T09:47:49.462468,45
2025-10-15T09:47:49.463174,-92
2025-10-15T09:47:49.463830,-93
2025-10-15T09:47:49.500234,-167
2025-10-15T09:47:49.500957,-209
2025-10-15T09:47:49.501632,-70
2025-10-15T09:47:49.502234,-54
2025-10-15T09:47:49.502800,-36
2025-10-15T09:47:49.503346,163
2025-10-15T09:47:49.504013,293
2025-10-15T09:47:49.504668,102
2025-10-15T09:47:49.505519,-40
2025-10-15T09:47:49.506194,-59
2025-10-15T09:47:49.507067,-117
2025-10-15T09:47:49.507866,-121
2025-10-15T09:47:49.508665,42
2025-10-15T09:47:49.509803,52
2025-10-15T09:47:49.510923,-90
2025-10-15T09:47:49.511681,-106
2025-10-15T09:47:49.512444,-17
2025-10-15T09:47:49.513228,-73
2025-10-15T09:47:49.530084,35
2025-10-15T09:47:49.530792,38
2025-10-15T09:47:49.531531,-67
2025-10-15T09:47:49.532229,-10
2025-10-15T09:47:49.532901,59
2025-10-15T09:47:49.533678,-50
2025-10-15T09:47:49.534352,-73
2025-10-15T09:47:49.535119,23
2025-10-15T09:47:49.535820,42
2025-10-15T09:47:49.536367,117
2025-10-15T09:47:49.537021,312
2025-10-15T09:47:49.537796,278
2025-10-15T09:47:49.538502,22
2025-10-15T09:47:49.539314,-28
2025-10-15T09:47:49.540050,80
2025-10-15T09:47:49.540741,20
2025-10-15T09:47:49.541449,-40
2025-10-15T09:47:49.542303,36
2025-10-15T09:47:49.543088,13
2025-10-15T09:47:49.575983,-81
2025-10-15T09:47:49.576814,17
2025-10-15T09:47:49.577463,-51
2025-10-15T09:47:49.578029,-66
2025-10-15T09:47:49.578739,205
2025-10-15T09:47:49.579293,370
2025-10-15T09:47:49.579962,282
2025-10-15T09:47:49.580566,153
2025-10-15T09:47:49.581119,40
2025-10-15T09:47:49.581922,-114
2025-10-15T09:47:49.582731,-72
2025-10-15T09:47:49.583539,51
2025-10-15T09:47:49.584178,-1
2025-10-15T09:47:49.584753,-100
2025-10-15T09:47:49.585308,-23
2025-10-15T09:47:49.585841,-39
2025-10-15T09:47:49.586400,-154
2025-10-15T09:47:49.587050,-106
2025-10-15T09:47:49.587663,28
2025-10-15T09:47:49.620172,-51
2025-10-15T09:47:49.621029,26
2025-10-15T09:47:49.621973,-13
2025-10-15T09:47:49.622879,-151
2025-10-15T09:47:49.624011,-85
2025-10-15T09:47:49.624685,1
2025-10-15T09:47:49.625504,-87
2025-10-15T09:47:49.626621,1
2025-10-15T09:47:49.627365,272
2025-10-15T09:47:49.628081,267
2025-10-15T09:47:49.628718,66
2025-10-15T09:47:49.629304,43
2025-10-15T09:47:49.629909,34
2025-10-15T09:47:49.630471,-60
2025-10-15T09:47:49.631042,-11
2025-10-15T09:47:49.631648,96
2025-10-15T09:47:49.632448,-29
2025-10-15T09:47:49.633112,-139
2025-10-15T09:47:49.650408,-54
2025-10-15T09:47:49.651335,-154
2025-10-15T09:47:49.652140,-53
2025-10-15T09:47:49.652800,64
2025-10-15T09:47:49.653388,-28
2025-10-15T09:47:49.654032,-101
2025-10-15T09:47:49.654796,23
2025-10-15T09:47:49.655569,-1
2025-10-15T09:47:49.656324,-99
2025-10-15T09:47:49.657023,-40
2025-10-15T09:47:49.657761,54
2025-10-15T09:47:49.658453,89
2025-10-15T09:47:49.659251,290
2025-10-15T09:47:49.659942,385
2025-10-15T09:47:49.660557,155
2025-10-15T09:47:49.661063,-60
2025-10-15T09:47:49.661613,40
2025-10-15T09:47:49.662197,103
2025-10-15T09:47:49.662797,27
2025-10-15T09:47:49.695163,55
2025-10-15T09:47:49.695936,-132
2025-10-15T09:47:49.696570,-230
2025-10-15T09:47:49.697235,-108
2025-10-15T09:47:49.697970,-62
2025-10-15T09:47:49.698627,-105
2025-10-15T09:47:49.699236,88
2025-10-15T09:47:49.699806,363
2025-10-15T09:47:49.700362,349
2025-10-15T09:47:49.700918,203
2025-10-15T09:47:49.701606,122
2025-10-15T09:47:49.702236,-4
2025-10-15T09:47:49.702968,-88
2025-10-15T09:47:49.703627,26
2025-10-15T09:47:49.704269,73
2025-10-15T09:47:49.705122,-51
2025-10-15T09:47:49.706069,-77
2025-10-15T09:47:49.707212,-14
2025-10-15T09:47:49.708031,-138
2025-10-15T09:47:49.740399,-183
2025-10-15T09:47:49.741506,-33
2025-10-15T09:47:49.742441,41
2025-10-15T09:47:49.743157,-38
2025-10-15T09:47:49.743893,25
2025-10-15T09:47:49.744682,74
2025-10-15T09:47:49.745439,-45
2025-10-15T09:47:49.746164,-105
2025-10-15T09:47:49.746786,11
2025-10-15T09:47:49.747405,-14
2025-10-15T09:47:49.748101,-34
2025-10-15T09:47:49.748689,215
2025-10-15T09:47:49.749359,392
2025-10-15T09:47:49.750044,197
2025-10-15T09:47:49.750759,66
2025-10-15T09:47:49.751341,104
2025-10-15T09:47:49.752015,71
2025-10-15T09:47:49.752660,10
2025-10-15T09:47:49.753195,101
2025-10-15T09:47:49.770416,-75
2025-10-15T09:47:49.771299,-68
2025-10-15T09:47:49.772061,5
2025-10-15T09:47:49.772849,-99
2025-10-15T09:47:49.773647,-132
2025-10-15T09:47:49.774681,49
2025-10-15T09:47:49.775491,100
2025-10-15T09:47:49.776171,-21
2025-10-15T09:47:49.776861,-7
2025-10-15T09:47:49.777445,51
2025-10-15T09:47:49.778166,-51
2025-10-15T09:47:49.778810,-87
2025-10-15T09:47:49.779451,24
2025-10-15T09:47:49.780013,66
2025-10-15T09:47:49.780552,100
2025-10-15T09:47:49.781118,265
2025-10-15T09:47:49.781706,225
2025-10-15T09:47:49.782247,-6
2025-10-15T09:47:49.782801,-35
2025-10-15T09:47:49.800258,99
2025-10-15T09:47:49.801237,42
2025-10-15T09:47:49.801858,103
2025-10-15T09:47:49.802462,40
2025-10-15T09:47:49.803127,-150
2025-10-15T09:47:49.804041,-91
2025-10-15T09:47:49.804924,11
2025-10-15T09:47:49.805760,-56
2025-10-15T09:47:49.806742,-57
2025-10-15T09:47:49.807446,195
2025-10-15T09:47:49.808318,269
2025-10-15T09:47:49.809009,131
2025-10-15T09:47:49.809599,59
2025-10-15T09:47:49.810224,34
2025-10-15T09:47:49.810814,-85
2025-10-15T09:47:49.811379,-43
2025-10-15T09:47:49.811958,71
2025-10-15T09:47:49.812675,-2
2025-10-15T09:47:49.845101,-70
2025-10-15T09:47:49.845911,-53
2025-10-15T09:47:49.846684,-133
2025-10-15T09:47:49.847298,-56
2025-10-15T09:47:49.847985,97
2025-10-15T09:47:49.848648,100
2025-10-15T09:47:49.849240,176
2025-10-15T09:47:49.849801,298
2025-10-15T09:47:49.850407,150
2025-10-15T09:47:49.851240,-92
2025-10-15T09:47:49.852138,-44
2025-10-15T09:47:49.852815,91
2025-10-15T09:47:49.853402,32
2025-10-15T09:47:49.854037,2
2025-10-15T09:47:49.854641,59
2025-10-15T09:47:49.855432,-25
2025-10-15T09:47:49.856097,-141
2025-10-15T09:47:49.856886,-42
2025-10-15T09:47:49.857610,3
2025-10-15T09:47:49.874595,-58
2025-10-15T09:47:49.875042,74
2025-10-15T09:47:49.875378,-3
2025-10-15T09:47:49.875797,-2
2025-10-15T09:47:49.876139,264
2025-10-15T09:47:49.876462,276
2025-10-15T09:47:49.876745,-14
2025-10-15T09:47:49.876969,-54
2025-10-15T09:47:49.877187,132
2025-10-15T09:47:49.877397,276
2025-10-15T09:47:49.877639,311
2025-10-15T09:47:49.877854,309
2025-10-15T09:47:49.878067,72
2025-10-15T09:47:49.878311,-142
2025-10-15T09:47:49.878549,-74
2025-10-15T09:47:49.878788,60
2025-10-15T09:47:49.879019,-35
2025-10-15T09:47:49.879308,-87
2025-10-15T09:47:49.879535,-61
2025-10-15T09:47:49.920044,-197
2025-10-15T09:47:49.920852,-46
2025-10-15T09:47:49.921703,-5
2025-10-15T09:47:49.922532,-29
2025-10-15T09:47:49.923391,172
2025-10-15T09:47:49.924261,401
2025-10-15T09:47:49.925222,236
2025-10-15T09:47:49.926334,19
2025-10-15T09:47:49.927118,20
2025-10-15T09:47:49.927793,-4
2025-10-15T09:47:49.928448,-90
2025-10-15T09:47:49.928969,-23
2025-10-15T09:47:49.929470,28
2025-10-15T09:47:49.930139,-102
2025-10-15T09:47:49.931109,-154
2025-10-15T09:47:49.931789,-55
2025-10-15T09:47:49.932417,-84
2025-10-15T09:47:49.933111,-157
2025-10-15T09:47:49.933822,-46
2025-10-15T09:47:49.965291,-4
2025-10-15T09:47:49.966153,-90
2025-10-15T09:47:49.966752,-68
2025-10-15T09:47:49.967402,40
2025-10-15T09:47:49.967950,-28
2025-10-15T09:47:49.968655,-83
2025-10-15T09:47:49.969221,-38
2025-10-15T09:47:49.969799,-11
2025-10-15T09:47:49.970379,9
2025-10-15T09:47:49.970997,197
2025-10-15T09:47:49.971784,211
2025-10-15T09:47:49.972546,-8
2025-10-15T09:47:49.973330,-117
2025-10-15T09:47:49.974150,34
2025-10-15T09:47:49.975012,49
2025-10-15T09:47:49.975735,-26
2025-10-15T09:47:49.976501,7
2025-10-15T09:47:49.977117,20
2025-10-15T09:47:49.977822,-141
2025-10-15T09:47:49.995191,-6
2025-10-15T09:47:49.995926,-38
2025-10-15T09:47:49.996648,-103
2025-10-15T09:47:49.997499,32
2025-10-15T09:47:49.998133,55
2025-10-15T09:47:49.998733,-37
2025-10-15T09:47:49.999209,-17
2025-10-15T09:47:49.999744,42
2025-10-15T09:47:50.000364,-68
2025-10-15T09:47:50.001036,-105
2025-10-15T09:47:50.001576,60
2025-10-15T09:47:50.002204,209
2025-10-15T09:47:50.002871,209
2025-10-15T09:47:50.003547,204
2025-10-15T09:47:50.004283,144
2025-10-15T09:47:50.005093,-34
2025-10-15T09:47:50.005827,-56
2025-10-15T09:47:50.006649,102
2025-10-15T09:47:50.007408,89
2025-10-15T09:47:50.053911,-26
2025-10-15T09:47:50.054640,-75
2025-10-15T09:47:50.055426,-181
2025-10-15T09:47:50.056287,-132
2025-10-15T09:47:50.057175,21
2025-10-15T09:47:50.058091,22
2025-10-15T09:47:50.058806,116
2025-10-15T09:47:50.059397,371
2025-10-15T09:47:50.059950,374
2025-10-15T09:47:50.060540,82
2025-10-15T09:47:50.061140,-12
2025-10-15T09:47:50.061819,-1
2025-10-15T09:47:50.062392,-83
2025-10-15T09:47:50.062916,-91
2025-10-15T09:47:50.063522,61
2025-10-15T09:47:50.064190,27
2025-10-15T09:47:50.064789,-90
2025-10-15T09:47:50.065385,-70
2025-10-15T09:47:50.070212,-115
2025-10-15T09:47:50.070859,-76
2025-10-15T09:47:50.071511,44
2025-10-15T09:47:50.072462,28
2025-10-15T09:47:50.073193,-42
2025-10-15T09:47:50.074063,56
2025-10-15T09:47:50.074865,53
2025-10-15T09:47:50.075624,-70
2025-10-15T09:47:50.076273,-68
2025-10-15T09:47:50.076896,38
2025-10-15T09:47:50.077629,60
2025-10-15T09:47:50.078298,150
2025-10-15T09:47:50.078934,224
2025-10-15T09:47:50.079633,92
2025-10-15T09:47:50.080227,-73
2025-10-15T09:47:50.080801,29
2025-10-15T09:47:50.081387,141
2025-10-15T09:47:50.082016,89
2025-10-15T09:47:50.082732,164
2025-10-15T09:47:50.115106,146
2025-10-15T09:47:50.115936,-76
2025-10-15T09:47:50.116661,-25
2025-10-15T09:47:50.117289,55
2025-10-15T09:47:50.117885,-10
2025-10-15T09:47:50.118598,56
2025-10-15T09:47:50.119214,281
2025-10-15T09:47:50.119835,242
2025-10-15T09:47:50.120460,74
2025-10-15T09:47:50.121048,41
2025-10-15T09:47:50.121929,11
2025-10-15T09:47:50.122581,-52
2025-10-15T09:47:50.123319,65
2025-10-15T09:47:50.124069,145
2025-10-15T09:47:50.125082,33
2025-10-15T09:47:50.125903,-38
2025-10-15T09:47:50.126684,50
2025-10-15T09:47:50.127326,-27
2025-10-15T09:47:50.128054,-142
2025-10-15T09:47:50.145941,59
2025-10-15T09:47:50.146645,-4
2025-10-15T09:47:50.147424,29
2025-10-15T09:47:50.147955,115
2025-10-15T09:47:50.148484,69
2025-10-15T09:47:50.149116,1
2025-10-15T09:47:50.149779,90
2025-10-15T09:47:50.150373,88
2025-10-15T09:47:50.150986,54
2025-10-15T09:47:50.151539,243
2025-10-15T09:47:50.152242,411
2025-10-15T09:47:50.152943,205
2025-10-15T09:47:50.153672,24
2025-10-15T09:47:50.154368,73
2025-10-15T09:47:50.155056,67
2025-10-15T09:47:50.156031,-23
2025-10-15T09:47:50.156823,77
2025-10-15T09:47:50.157500,129
2025-10-15T09:47:50.189957,-146
2025-10-15T09:47:50.190915,-43
2025-10-15T09:47:50.191544,-39
2025-10-15T09:47:50.191953,-90
2025-10-15T09:47:50.192355,53
2025-10-15T09:47:50.192727,257
2025-10-15T09:47:50.193107,316
2025-10-15T09:47:50.193512,311
2025-10-15T09:47:50.193929,246
2025-10-15T09:47:50.194414,34
2025-10-15T09:47:50.194916,-58
2025-10-15T09:47:50.195421,66
2025-10-15T09:47:50.195805,113
2025-10-15T09:47:50.196245,-12
2025-10-15T09:47:50.196637,6
2025-10-15T09:47:50.196984,18
2025-10-15T09:47:50.197341,-121
2025-10-15T09:47:50.197751,-183
2025-10-15T09:47:50.198128,-34
2025-10-15T09:47:50.235068,-57
2025-10-15T09:47:50.235882,49
2025-10-15T09:47:50.236531,133
2025-10-15T09:47:50.237141,-11
2025-10-15T09:47:50.237878,-50
2025-10-15T09:47:50.238734,9
2025-10-15T09:47:50.239667,-45
2025-10-15T09:47:50.240455,-92
2025-10-15T09:47:50.241297,132
2025-10-15T09:47:50.242486,268
2025-10-15T09:47:50.243376,176
2025-10-15T09:47:50.244205,108
2025-10-15T09:47:50.244995,128
2025-10-15T09:47:50.245747,19
2025-10-15T09:47:50.246452,7
2025-10-15T09:47:50.247107,109
2025-10-15T09:47:50.247960,68
2025-10-15T09:47:50.248751,-81
2025-10-15T09:47:50.249505,-55
2025-10-15T09:47:50.265257,-9
2025-10-15T09:47:50.266039,-91
2025-10-15T09:47:50.266693,-74
2025-10-15T09:47:50.267308,89
2025-10-15T09:47:50.267836,132
2025-10-15T09:47:50.268929,82
2025-10-15T09:47:50.269899,107
2025-10-15T09:47:50.270574,44
2025-10-15T09:47:50.271188,-114
2025-10-15T09:47:50.272554,-86
2025-10-15T09:47:50.273396,57
2025-10-15T09:47:50.274156,36
2025-10-15T09:47:50.275085,122
2025-10-15T09:47:50.275974,384
2025-10-15T09:47:50.276537,372
2025-10-15T09:47:50.277212,96
2025-10-15T09:47:50.277847,38
2025-10-15T09:47:50.278434,80
2025-10-15T09:47:50.279035,8
2025-10-15T09:47:50.310113,125
2025-10-15T09:47:50.310817,37
2025-10-15T09:47:50.311399,-105
2025-10-15T09:47:50.311994,-60
2025-10-15T09:47:50.312646,11
2025-10-15T09:47:50.313203,-86
2025-10-15T09:47:50.313842,-24
2025-10-15T09:47:50.314400,179
2025-10-15T09:47:50.315074,260
2025-10-15T09:47:50.315781,185
2025-10-15T09:47:50.316461,196
2025-10-15T09:47:50.317436,106
2025-10-15T09:47:50.318428,-24
2025-10-15T09:47:50.319009,20
2025-10-15T09:47:50.319528,135
2025-10-15T09:47:50.320031,53
2025-10-15T09:47:50.320595,22
2025-10-15T09:47:50.321286,108
2025-10-15T09:47:50.321884,53
2025-10-15T09:47:50.340416,-2
2025-10-15T09:47:50.341347,80
2025-10-15T09:47:50.342488,-13
2025-10-15T09:47:50.343603,-22
2025-10-15T09:47:50.344448,90
2025-10-15T09:47:50.345880,48
2025-10-15T09:47:50.346697,-42
2025-10-15T09:47:50.347494,38
2025-10-15T09:47:50.348167,73
2025-10-15T09:47:50.349008,-13
2025-10-15T09:47:50.350102,72
2025-10-15T09:47:50.350864,332
2025-10-15T09:47:50.351610,315
2025-10-15T09:47:50.352697,164
2025-10-15T09:47:50.353427,131
2025-10-15T09:47:50.354077,106
2025-10-15T09:47:50.354873,25
2025-10-15T09:47:50.355629,113
2025-10-15T09:47:50.398050,-40
2025-10-15T09:47:50.398797,-138
2025-10-15T09:47:50.399373,-13
2025-10-15T09:47:50.400105,-45
2025-10-15T09:47:50.400903,-119
2025-10-15T09:47:50.401637,-10
2025-10-15T09:47:50.402186,135
2025-10-15T09:47:50.402864,155
2025-10-15T09:47:50.403411,283
2025-10-15T09:47:50.404160,325
2025-10-15T09:47:50.405020,113
2025-10-15T09:47:50.405705,-70
2025-10-15T09:47:50.406435,29
2025-10-15T09:47:50.407126,72
2025-10-15T09:47:50.407991,-22
2025-10-15T09:47:50.408806,-34
2025-10-15T09:47:50.409444,21
2025-10-15T09:47:50.410041,-99
2025-10-15T09:47:50.410573,-140
2025-10-15T09:47:50.415116,-42
2025-10-15T09:47:50.415983,-121
2025-10-15T09:47:50.416831,10
2025-10-15T09:47:50.417639,99
2025-10-15T09:47:50.418258,-39
2025-10-15T09:47:50.418919,-83
2025-10-15T09:47:50.419513,25
2025-10-15T09:47:50.420407,-26
2025-10-15T09:47:50.421015,-121
2025-10-15T09:47:50.421724,-4
2025-10-15T09:47:50.422527,137
2025-10-15T09:47:50.423328,75
2025-10-15T09:47:50.424028,6
2025-10-15T09:47:50.424844,34
2025-10-15T09:47:50.425599,-49
2025-10-15T09:47:50.426307,-57
2025-10-15T09:47:50.427042,83
2025-10-15T09:47:50.427623,166
2025-10-15T09:47:50.428242,117
2025-10-15T09:47:50.460380,-7
2025-10-15T09:47:50.461110,-166
2025-10-15T09:47:50.461701,-173
2025-10-15T09:47:50.462239,11
2025-10-15T09:47:50.462776,40
2025-10-15T09:47:50.463384,54
2025-10-15T09:47:50.464080,211
2025-10-15T09:47:50.464741,232
2025-10-15T09:47:50.465380,-49
2025-10-15T09:47:50.466134,-138
2025-10-15T09:47:50.466864,-24
2025-10-15T09:47:50.467453,-4
2025-10-15T09:47:50.468038,-57
2025-10-15T09:47:50.468687,37
2025-10-15T09:47:50.490350,-62
2025-10-15T09:47:50.491287,-45
2025-10-15T09:47:50.492047,26
2025-10-15T09:47:50.492804,-75
2025-10-15T09:47:50.493457,-78
2025-10-15T09:47:50.494141,45
2025-10-15T09:47:50.494755,37
2025-10-15T09:47:50.495427,-85
2025-10-15T09:47:50.496113,-25
2025-10-15T09:47:50.496686,9
2025-10-15T09:47:50.497235,-125
2025-10-15T09:47:50.497860,-152
2025-10-15T09:47:50.498591,-5
2025-10-15T09:47:50.499319,76
2025-10-15T09:47:50.500010,156
2025-10-15T09:47:50.500584,268
2025-10-15T09:47:50.501162,181
2025-10-15T09:47:50.501706,-54
2025-10-15T09:47:50.520109,67
2025-10-15T09:47:50.520806,27
2025-10-15T09:47:50.521913,-41
2025-10-15T09:47:50.523108,-12
2025-10-15T09:47:50.523813,-52
2025-10-15T09:47:50.524749,-174
2025-10-15T09:47:50.525682,-116
2025-10-15T09:47:50.526287,-42
2025-10-15T09:47:50.526887,-104
2025-10-15T09:47:50.527422,-9
2025-10-15T09:47:50.527987,346
2025-10-15T09:47:50.528680,407
2025-10-15T09:47:50.529223,196
2025-10-15T09:47:50.529799,103
2025-10-15T09:47:50.530347,76
2025-10-15T09:47:50.530983,-71
2025-10-15T09:47:50.531620,-41
2025-10-15T09:47:50.532207,57
2025-10-15T09:47:50.532792,-17
2025-10-15T09:47:50.565204,-78
2025-10-15T09:47:50.566004,-76
2025-10-15T09:47:50.566617,-133
2025-10-15T09:47:50.567196,-77
2025-10-15T09:47:50.567656,83
2025-10-15T09:47:50.568276,187
2025-10-15T09:47:50.568917,323
2025-10-15T09:47:50.569628,362
2025-10-15T09:47:50.570453,162
2025-10-15T09:47:50.571160,-57
2025-10-15T09:47:50.572023,21
2025-10-15T09:47:50.572777,130
2025-10-15T09:47:50.573564,35
2025-10-15T09:47:50.574371,6
2025-10-15T09:47:50.575635,80
2025-10-15T09:47:50.576284,-26
2025-10-15T09:47:50.576972,-146
2025-10-15T09:47:50.577535,-51
2025-10-15T09:47:50.578148,2
2025-10-15T09:47:50.595065,8
2025-10-15T09:47:50.595825,128
2025-10-15T09:47:50.596572,28
2025-10-15T09:47:50.597285,-55
2025-10-15T09:47:50.597865,10
2025-10-15T09:47:50.598451,13
2025-10-15T09:47:50.599014,-97
2025-10-15T09:47:50.599528,-18
2025-10-15T09:47:50.600231,160
2025-10-15T09:47:50.601026,214
2025-10-15T09:47:50.601782,195
2025-10-15T09:47:50.602410,197
2025-10-15T09:47:50.603188,52
2025-10-15T09:47:50.603828,-43
2025-10-15T09:47:50.604438,80
2025-10-15T09:47:50.605242,163
2025-10-15T09:47:50.606040,1
2025-10-15T09:47:50.606771,-36
2025-10-15T09:47:50.640451,-94
2025-10-15T09:47:50.641349,-204
2025-10-15T09:47:50.642041,-70
2025-10-15T09:47:50.642694,21
2025-10-15T09:47:50.643251,71
2025-10-15T09:47:50.643896,267
2025-10-15T09:47:50.644553,385
2025-10-15T09:47:50.645194,162
2025-10-15T09:47:50.645921,-3
2025-10-15T09:47:50.646598,37
2025-10-15T09:47:50.647268,-1
2025-10-15T09:47:50.647929,-98
2025-10-15T09:47:50.648517,4
2025-10-15T09:47:50.649131,72
2025-10-15T09:47:50.649713,-50
2025-10-15T09:47:50.650314,-89
2025-10-15T09:47:50.650848,21
2025-10-15T09:47:50.651349,-12
2025-10-15T09:47:50.651928,-90
2025-10-15T09:47:50.699366,64
