session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
05ef36e1,16:23:09,stretch,10,no,,1655715,510635,56977,78091,28952,39885,10458,8894,40,29
05ef36e1,16:23:10,stretch,10,no,,799971,58710,19787,15255,42169,14255,7089,7040,38,30
05ef36e1,16:23:11,stretch,10,no,,8846,55412,30674,14874,8566,13307,5350,2715,29,27
05ef36e1,16:23:12,stretch,10,no,,19697,51139,6352,15277,8144,13740,9760,1694,56,47
05ef36e1,16:23:13,stretch,10,no,,60821,139424,34558,22918,9911,8438,11208,1660,51,51
05ef36e1,16:23:14,stretch,10,no,,621682,66338,11145,22507,6104,9726,3803,740,47,56
05ef36e1,16:23:15,stretch,10,no,,11704,68704,25882,10045,10992,9398,3818,8346,43,51
05ef36e1,16:23:16,stretch,10,no,,65785,18105,6491,3523,8761,5275,5104,5959,43,51
05ef36e1,16:23:17,stretch,10,no,,38509,205010,6433,2631,9346,14133,9526,3134,48,29
05ef36e1,16:23:18,stretch,10,no,,315009,100587,11558,11227,6098,2340,2544,1305,27,24
05ef36e1,16:23:19,stretch,10,no,,607774,137911,123862,62830,27485,18661,12391,2634,23,37
05ef36e1,16:23:20,stretch,10,no,,1325581,297249,15569,27147,57855,29304,10807,1981,14,29
05ef36e1,16:23:21,stretch,10,no,,259130,495222,70778,17434,16588,47555,6950,12099,17,44
05ef36e1,16:23:22,stretch,10,no,,155771,84895,8083,6161,3072,5137,1215,770,30,40
05ef36e1,16:23:23,stretch,10,no,,476972,29865,18500,4240,12478,4056,3540,910,35,34
05ef36e1,16:23:24,stretch,10,no,,79762,45306,11757,13878,19534,3174,1703,418,26,44
05ef36e1,16:23:25,stretch,10,no,,1272146,332171,4364,18654,27030,10916,2567,4092,14,35
05ef36e1,16:23:26,stretch,10,no,,1109367,67288,22252,34020,32376,9613,6189,1219,17,48
05ef36e1,16:23:27,stretch,10,no,,270921,28738,28385,13236,8835,5982,7439,2104,17,56
05ef36e1,16:23:28,stretch,10,no,,767249,212207,8197,7101,15392,17172,6990,1699,26,37
05ef36e1,16:23:29,stretch,10,no,,838355,84070,30234,9853,7844,8072,2717,3857,35,56
05ef36e1,16:23:30,stretch,10,no,,80524,55659,13744,28415,12661,4316,2217,3388,29,60
05ef36e1,16:23:31,stretch,10,no,,93456,29891,3698,12006,3641,6385,2877,1306,37,50
05ef36e1,16:23:32,stretch,10,no,,2982020,189411,69230,26031,95383,107311,16490,14767,56,64
05ef36e1,16:23:33,stretch,10,no,,1878275,211585,60529,68662,34402,52754,9394,5288,66,64
05ef36e1,16:23:34,stretch,10,no,,28980,103493,8747,5694,7752,8087,3360,1413,70,48
05ef36e1,16:23:35,stretch,10,no,,703338,73200,43521,17969,13854,16075,4839,1942,69,53
05ef36e1,16:23:36,stretch,10,no,,965112,164443,24124,23056,82195,73582,24491,19116,67,48
05ef36e1,16:23:37,stretch,10,no,,155858,67189,15821,41616,18856,14878,6250,1822,64,51
05ef36e1,16:23:38,stretch,10,no,,352177,34694,47832,11235,13024,20579,10664,2549,80,70
05ef36e1,16:23:39,stretch,10,no,,5015,24403,8841,6452,3425,13815,6978,6529,94,64
05ef36e1,16:23:40,stretch,10,no,,57645,18939,3357,6990,6088,10218,7857,8919,93,74
05ef36e1,16:23:41,stretch,10,no,,119237,8869,1372,1302,5908,1662,1226,1291,94,57
05ef36e1,16:23:42,stretch,10,no,,57019,22374,20706,19145,4019,5374,8213,3019,81,61
05ef36e1,16:23:43,stretch,10,no,,33217,10627,3402,12550,14654,14940,3725,2636,87,63
05ef36e1,16:23:44,stretch,10,no,,145259,58496,4129,12161,8334,3022,5962,1782,60,61
05ef36e1,16:23:45,stretch,10,no,,166970,267674,40656,59066,33838,54937,26513,8187,60,67
05ef36e1,16:23:46,stretch,10,no,,853456,158060,54615,32162,39354,29614,17057,5089,63,56
05ef36e1,16:23:47,stretch,10,no,,632470,233497,58753,31984,56829,27588,9858,9680,41,53
05ef36e1,16:23:48,stretch,10,no,,1007452,266746,17661,27382,27827,35635,12396,9881,41,53
05ef36e1,16:23:49,stretch,10,no,,330916,27042,12496,23270,49638,40724,7508,7190,41,53
05ef36e1,16:23:50,stretch,10,no,,1264327,270768,25266,28967,23498,29767,8844,4710,51,50
05ef36e1,16:23:51,stretch,10,no,,1257346,1311833,136728,218183,332598,363639,25167,8256,56,43
05ef36e1,16:23:52,stretch,10,no,,953311,15516,113204,234110,142578,54223,34316,24901,60,57
05ef36e1,16:23:53,stretch,10,no,,714980,361683,43298,33488,49835,18172,8222,8818,50,53
05ef36e1,16:23:54,stretch,10,no,,283854,17896,3311,3435,10010,4019,1279,1449,56,54
05ef36e1,16:23:55,stretch,10,no,,24550,23399,15289,23473,15840,19914,7923,4978,60,69
05ef36e1,16:23:56,stretch,10,no,,714359,214258,59859,39964,25834,26638,9189,2557,53,53
05ef36e1,16:23:57,stretch,10,no,,329387,50475,61494,8319,19976,12101,4247,2287,63,69
05ef36e1,16:23:58,stretch,10,no,,85583,17927,5404,11553,4805,6518,2234,1566,64,81
05ef36e1,16:23:59,stretch,10,no,,229730,34335,6887,1551,5873,4959,2378,2388,53,67
05ef36e1,16:24:00,stretch,10,no,,773857,512137,22816,26817,147869,97956,20446,3895,60,50
05ef36e1,16:24:01,stretch,10,no,,135355,38216,4719,18337,1582,2568,1959,850,51,44
05ef36e1,16:24:02,stretch,10,no,,63224,70553,15136,12912,9838,11249,4893,748,44,38
05ef36e1,16:24:03,stretch,10,no,,707229,49984,31704,16178,10194,10043,3180,1991,43,51
05ef36e1,16:24:04,stretch,10,no,,190039,80383,4811,45049,15349,12355,4713,3726,38,70
05ef36e1,16:24:05,stretch,10,no,,836120,50648,12064,13109,16777,11847,9393,5316,51,66
05ef36e1,16:24:06,stretch,10,no,,651175,16493,11475,25617,21141,9446,11569,7968,57,78
05ef36e1,16:24:07,stretch,10,no,,101936,15323,10116,21671,6759,4000,1996,1290,56,84
05ef36e1,16:24:08,stretch,10,no,,1820499,103499,38528,36836,21924,27543,10698,12210,63,87
05ef36e1,16:24:09,stretch,10,no,,386166,129599,19063,14292,41144,22699,17417,5876,63,80
05ef36e1,16:24:10,stretch,10,no,,374139,33265,8425,29138,8140,12428,12374,4154,63,78
05ef36e1,16:24:11,stretch,10,no,,214749,142717,11596,41875,8807,11806,6300,1925,57,64
05ef36e1,16:24:12,stretch,10,no,,970979,51582,36316,41668,43324,21742,11812,6060,57,66
05ef36e1,16:24:13,stretch,10,no,,517458,80836,4956,15960,41260,17802,6351,5824,60,64
05ef36e1,16:24:14,stretch,10,no,,24739,84995,15525,25507,20676,27017,5143,6856,63,54
05ef36e1,16:24:15,stretch,10,no,,477378,90188,41473,37967,13810,15948,5368,7157,67,61
05ef36e1,16:24:16,stretch,10,no,,469245,196927,88394,76180,14978,24123,4010,11288,56,63
05ef36e1,16:24:17,stretch,10,no,,886931,76094,35147,36938,29671,17189,8264,3167,51,77
05ef36e1,16:24:18,stretch,10,no,,2956169,439473,9320,65191,64797,33793,7457,3761,37,67
05ef36e1,16:24:19,stretch,10,no,,349167,302815,36200,18122,15571,21641,3213,2907,30,53
05ef36e1,16:24:20,stretch,10,no,,435992,18488,4204,782,10078,2890,7061,2660,40,37
05ef36e1,16:24:21,stretch,10,no,,150571,542032,122125,121050,192802,153564,34471,18505,48,27
05ef36e1,16:24:22,stretch,10,no,,205642,18705,4111,5542,8121,6263,552,747,63,37
05ef36e1,16:24:23,stretch,10,no,,398146,291506,15102,6321,15015,13053,3622,3112,56,26
05ef36e1,16:24:24,stretch,10,no,,956249,683461,242850,94586,154831,67773,17123,2189,50,38
05ef36e1,16:24:25,stretch,10,no,,800065,57601,58939,17649,17221,12214,9718,3621,38,50
05ef36e1,16:24:26,stretch,10,no,,1791357,57688,44301,13104,24105,14837,14387,2768,30,60
05ef36e1,16:24:27,stretch,10,no,,892947,348290,91551,50214,52673,52470,26416,6546,43,77
05ef36e1,16:24:28,stretch,10,no,,1061391,341607,15003,138177,101014,32269,22088,8531,41,75
05ef36e1,16:24:29,stretch,10,no,,415380,114880,14488,18383,23352,32635,8550,4754,53,57
05ef36e1,16:24:30,stretch,10,no,,182444,65882,11905,9924,4625,9720,4944,1131,51,50
05ef36e1,16:24:31,stretch,10,no,,157789,70402,2391,6150,8901,3851,1823,494,43,38
05ef36e1,16:24:32,stretch,10,no,,406272,5915,1397,4649,1967,975,823,181,48,44
05ef36e1,16:24:33,stretch,10,no,,113338,39227,4603,2631,9584,4450,1426,620,38,40
05ef36e1,16:24:34,stretch,10,no,,964549,42132,4580,23273,35087,10852,8344,1176,41,41
05ef36e1,16:24:35,stretch,10,no,,228715,31335,5148,5891,2249,1045,1013,983,34,53
05ef36e1,16:24:36,stretch,10,no,,153623,29741,32566,19187,22847,16429,4989,2681,44,54
05ef36e1,16:24:37,stretch,10,no,,1644690,32296,13339,7348,3611,6038,3335,1881,44,54
05ef36e1,16:24:38,stretch,10,no,,583045,520415,83028,109330,34902,21590,11791,6352,30,63
05ef36e1,16:24:39,stretch,10,no,,1045098,1169786,93413,172565,177470,225977,68014,38479,30,56
05ef36e1,16:24:40,stretch,10,no,,498057,57162,75645,77016,50686,25246,17670,5687,51,70
05ef36e1,16:24:41,stretch,10,no,,759334,101462,6356,50239,29233,30478,10057,4850,48,63
05ef36e1,16:24:42,stretch,10,no,,265450,18075,14863,8578,20588,8351,2795,758,70,67
05ef36e1,16:24:43,stretch,10,no,,671521,45279,9862,2835,5424,6488,1931,1131,66,70
05ef36e1,16:24:44,stretch,10,no,,973145,25826,14408,3122,2062,3911,1909,1196,63,63
05ef36e1,16:24:45,stretch,10,no,,154154,78419,15297,10709,7013,6067,3806,1682,48,61
05ef36e1,16:24:46,stretch,10,no,,1489904,63234,45451,42593,26520,15707,12852,5846,40,66
05ef36e1,16:24:47,stretch,10,no,,1911077,118663,130726,36667,48460,19256,22845,5917,35,81
05ef36e1,16:24:48,stretch,10,no,,1026057,222822,19640,13930,12238,6738,3937,928,20,67
05ef36e1,16:24:49,stretch,10,no,,1186616,84119,40354,17159,46413,22931,12073,13053,30,70
05ef36e1,16:24:50,stretch,10,no,,445278,19566,3471,9489,5845,6395,2094,2412,40,63
05ef36e1,16:24:51,stretch,10,no,,182728,17910,2341,11177,2586,2236,1233,526,40,57
05ef36e1,16:24:52,stretch,10,no,,985718,66163,10182,22140,17842,26027,11252,4413,66,66
05ef36e1,16:24:53,stretch,10,no,,249300,27668,9595,22992,7034,10171,2572,1467,66,74
05ef36e1,16:24:54,stretch,10,no,,1017859,101484,14178,18674,31086,12091,9976,4104,56,67
05ef36e1,16:24:55,stretch,10,no,,422554,173284,66700,68277,36596,21582,15874,5245,56,67
05ef36e1,16:24:56,stretch,10,no,,281899,73244,83798,29762,8433,11051,12994,5772,38,83
05ef36e1,16:24:57,stretch,10,no,,264812,109461,68445,26112,14581,13376,4933,5687,27,81
05ef36e1,16:24:58,stretch,10,no,,348548,25608,11062,7068,4663,5369,1390,1896,34,88
05ef36e1,16:24:59,stretch,10,no,,236767,84800,20057,29673,22058,10754,2223,1873,35,84
05ef36e1,16:25:00,stretch,10,no,,197918,20009,35184,12190,10097,4876,3274,1710,37,84
05ef36e1,16:25:01,stretch,10,no,,237072,362519,72718,3764,35658,56350,12013,3577,43,69
05ef36e1,16:25:02,stretch,10,no,,2571714,55389,79675,114306,42649,33010,25753,2180,44,80
05ef36e1,16:25:03,stretch,10,no,,702473,89021,22514,8370,8145,13775,6694,3232,50,77
05ef36e1,16:25:04,stretch,10,no,,508250,168478,60951,85115,45327,21972,13052,4760,50,67
05ef36e1,16:25:05,stretch,10,no,,1385957,54600,19009,11308,18527,9176,3353,571,48,75
05ef36e1,16:25:06,stretch,10,no,,501886,94410,40758,9348,20867,17685,12824,3036,47,60
05ef36e1,16:25:07,stretch,10,no,,146109,11157,1146,2459,4266,2956,2410,363,53,56
05ef36e1,16:25:08,stretch,10,no,,833662,30541,3310,6358,8466,4460,2651,1552,60,44
05ef36e1,16:25:09,stretch,10,no,,2369020,268300,47516,90003,47266,22244,16392,5809,51,48
05ef36e1,16:25:10,stretch,10,no,,1093679,172922,1066,34333,12218,10851,10963,5522,40,41
05ef36e1,16:25:11,stretch,10,no,,865877,224302,25229,19289,34554,24825,36335,9266,30,37
05ef36e1,16:25:12,stretch,10,no,,1014429,248511,59295,36720,25111,33643,18585,7282,29,40
05ef36e1,16:25:13,stretch,10,no,,313585,22738,13299,23366,11655,20825,24688,6702,53,44
05ef36e1,16:25:14,stretch,10,no,,39889,83885,72905,10073,10571,15217,7100,7114,60,60
05ef36e1,16:25:15,stretch,10,no,,39958,16612,7346,6335,9160,19326,22518,9912,83,67
05ef36e1,16:25:16,stretch,10,no,,180094,9837,13357,18963,7770,19389,9646,8827,100,80
05ef36e1,16:25:17,stretch,10,no,,702871,131195,20293,15333,10721,9261,14657,5387,78,67
05ef36e1,16:25:18,stretch,10,no,,140696,45750,13894,3048,5160,6348,2788,1104,78,57
05ef36e1,16:25:19,stretch,10,no,,256425,287861,19851,24479,23501,26096,2755,7605,53,48
05ef36e1,16:25:20,stretch,10,no,,708444,20601,6884,7061,10145,7262,2027,1930,44,40
05ef36e1,16:25:21,stretch,10,no,,563130,268710,14486,22215,18743,15437,10133,6439,43,30
05ef36e1,16:25:22,stretch,10,no,,206816,4516,3098,992,7143,2618,1066,1112,57,30
05ef36e1,16:25:23,stretch,10,no,,2249826,142368,229557,61991,27312,48285,34660,15838,61,56
05ef36e1,16:25:24,stretch,10,no,,1021942,71519,63175,11196,4662,6918,3561,1465,43,66
05ef36e1,16:25:25,stretch,10,no,,494446,282228,49510,11187,24986,39233,19384,8957,53,70
05ef36e1,16:25:26,stretch,10,no,,34579,45011,23684,6132,7084,17605,10929,13652,50,75
05ef36e1,16:25:27,stretch,10,no,,109447,13300,2852,5835,1795,6132,2860,703,61,63
05ef36e1,16:25:28,stretch,10,no,,545032,53789,30160,12939,16110,20881,18584,6528,80,54
05ef36e1,16:25:29,stretch,10,no,,1558854,129389,28403,33327,47254,11340,15385,6097,74,63
05ef36e1,16:25:30,stretch,10,no,,153288,24008,16110,4352,7891,3418,5883,4127,60,64
05ef36e1,16:25:31,stretch,10,no,,104105,75101,17722,9001,6238,10315,9270,7350,48,61
05ef36e1,16:25:32,stretch,10,no,,141577,54005,9041,7518,7021,20918,13624,5675,51,53
05ef36e1,16:25:33,stretch,10,no,,354520,68756,11592,13673,17646,20274,14063,1593,66,48
05ef36e1,16:25:34,stretch,10,no,,952483,117692,34313,45078,66518,22328,17253,6609,69,44
05ef36e1,16:25:35,stretch,10,no,,222148,77383,30750,11633,8094,5880,2810,3108,60,50
05ef36e1,16:25:36,stretch,10,no,,1558270,76997,7971,4803,18713,5713,6545,1292,43,43
05ef36e1,16:25:37,stretch,10,no,,2261870,257266,109651,10808,50054,19001,16797,5898,26,50
05ef36e1,16:25:38,stretch,10,no,,57647,7483,7260,9779,12280,8942,5591,9262,41,54
05ef36e1,16:25:39,stretch,10,no,,233598,52898,19101,32136,40782,27459,19300,6740,61,53
05ef36e1,16:25:40,stretch,10,no,,124736,64971,13020,23193,23334,19566,7390,8472,75,63
05ef36e1,16:25:41,stretch,10,no,,846684,107843,3046,6050,12116,22566,18492,3393,90,44
05ef36e1,16:25:42,stretch,10,no,,242488,16769,8531,56590,9931,7332,6957,5657,74,56
05ef36e1,16:25:43,stretch,10,no,,24521,16702,24525,10654,15471,4389,6042,3510,60,64
05ef36e1,16:25:44,stretch,10,no,,16287,7061,13420,14755,10718,13901,8090,4265,67,77
05ef36e1,16:25:45,stretch,10,no,,7913,9461,9392,8941,5531,10134,4487,6947,77,100
05ef36e1,16:25:46,stretch,10,no,,20554,29685,29120,4247,3786,7226,11204,4216,78,94
05ef36e1,16:25:47,stretch,10,no,,11577,34576,6696,5329,4865,6738,5879,2321,84,80
05ef36e1,16:25:48,stretch,10,no,,498098,22711,5066,9092,10802,6274,7175,6071,74,69
05ef36e1,16:25:49,stretch,10,no,,456914,84805,31532,9861,38153,12954,4929,4533,57,61
05ef36e1,16:25:50,stretch,10,no,,665090,230161,6806,30736,49192,45009,20271,2652,61,40
05ef36e1,16:25:51,stretch,10,no,,987108,106063,22507,19301,25026,22728,12548,5382,61,40
05ef36e1,16:25:52,stretch,10,no,,1685986,569135,26851,95816,184072,56062,16416,3430,53,29
05ef36e1,16:25:53,stretch,10,no,,1405236,260937,46101,15679,67865,12046,7307,6195,41,24
05ef36e1,16:25:54,stretch,10,no,,2827028,397062,63715,52744,28394,56119,11148,3747,38,34
05ef36e1,16:25:55,stretch,10,no,,2547081,124635,15470,22136,9696,28986,10830,5359,40,30
05ef36e1,16:25:56,stretch,10,no,,422179,116122,3854,4721,17535,14010,13727,3948,43,21
05ef36e1,16:25:57,stretch,10,no,,564936,36738,4091,24338,10707,8988,8895,3682,60,30
05ef36e1,16:25:58,stretch,10,no,,176576,29690,15020,12315,15089,14433,1478,5370,69,38
05ef36e1,16:25:59,stretch,10,no,,480135,20444,13309,14093,4524,7231,11311,6532,67,51
05ef36e1,16:26:00,stretch,10,no,,778733,159412,23845,24866,31267,20974,4212,3522,67,67
05ef36e1,16:26:01,stretch,10,no,,45160,8701,9290,7975,8532,11852,6089,3094,83,69
05ef36e1,16:26:02,stretch,10,no,,57252,13480,4228,21730,13082,4481,6522,4741,74,75
05ef36e1,16:26:03,stretch,10,no,,58473,16216,24732,93302,4147,5540,4203,1806,54,84
05ef36e1,16:26:04,stretch,10,no,,1680293,44662,5161,35912,9079,12861,6669,2559,60,90
05ef36e1,16:26:05,stretch,10,no,,2095658,451313,73117,22512,137207,65292,29551,8108,43,70
05ef36e1,16:26:06,stretch,10,no,,931659,185229,65112,129174,37888,29362,5898,1842,38,64
05ef36e1,16:26:07,stretch,10,no,,618731,173067,40158,4747,11046,4992,16595,2013,30,38
05ef36e1,16:26:08,stretch,10,no,,2242706,10680,5880,10369,11704,6293,960,403,37,38
05ef36e1,16:26:09,stretch,10,no,,973285,771529,13018,50100,32160,68075,17931,10763,35,30
05ef36e1,16:26:10,stretch,10,no,,2057511,139425,9722,8657,22615,5040,9356,8554,23,14
05ef36e1,16:26:11,stretch,10,no,,768941,108413,29966,15299,45574,26112,8563,7883,47,16
05ef36e1,16:26:12,stretch,10,no,,772601,352971,181247,127070,63128,38429,24382,13076,29,17
05ef36e1,16:26:13,stretch,10,no,,676000,173741,118828,117592,112567,78270,14299,21980,29,17
05ef36e1,16:26:14,stretch,10,no,,820523,235161,8753,49616,70853,42428,31110,7116,37,26
05ef36e1,16:26:15,stretch,10,no,,621430,800771,95517,75597,66588,51713,33997,4277,43,29
05ef36e1,16:26:16,stretch,10,no,,256566,47765,5962,5652,4513,3012,1623,1088,27,27
05ef36e1,16:26:17,stretch,10,no,,464621,244784,66441,31191,31956,19591,20538,18421,27,20
05ef36e1,16:26:18,stretch,10,no,,54085,71421,8228,6412,4089,14071,19601,16967,27,20
05ef36e1,16:26:19,stretch,10,no,,124238,33954,16422,12508,8602,22567,27752,5076,51,29
05ef36e1,16:26:20,stretch,10,no,,668730,63546,52492,18366,29093,15648,3115,3989,61,40
05ef36e1,16:26:21,stretch,10,no,,80121,27888,15961,35782,5825,5422,5146,2285,64,53
05ef36e1,16:26:22,stretch,10,no,,129674,50189,12731,31314,13817,10843,8804,6947,60,63
05ef36e1,16:26:23,stretch,10,no,,180266,106014,29973,14497,24431,11156,22784,10361,40,57
05ef36e1,16:26:24,stretch,10,no,,1843126,268576,28316,9753,22923,30365,23849,48433,38,43
05ef36e1,16:26:25,stretch,10,no,,2846389,769142,101492,178492,114663,45539,73008,34726,30,29
05ef36e1,16:26:26,stretch,10,no,,793408,121007,30660,112188,80337,20353,30879,4951,24,30
05ef36e1,16:26:27,stretch,10,no,,1696194,136483,11149,22644,23918,11770,3907,1581,24,30
05ef36e1,16:26:28,stretch,10,no,,498076,109861,216683,199376,62390,103338,21635,9700,24,30
05ef36e1,16:26:29,stretch,10,no,,92710,24745,26030,19322,50546,10220,4238,4934,34,38
05ef36e1,16:26:30,stretch,10,no,,137652,10987,4288,2638,13075,2400,2688,3731,34,38
05ef36e1,16:26:31,stretch,10,no,,663064,65921,3321,11154,17974,3269,1509,1013,23,40
05ef36e1,16:26:32,stretch,10,no,,1256103,230257,24962,25191,23228,27769,19900,4909,34,37
05ef36e1,16:26:33,stretch,10,no,,1682827,157181,6209,37463,27789,6128,3971,1076,23,26
05ef36e1,16:26:34,stretch,10,no,,192442,10157,6874,2986,7131,10104,12527,3441,40,23
05ef36e1,16:26:35,stretch,10,no,,707592,71730,20431,38436,12061,8732,31745,2434,44,35
05ef36e1,16:26:36,stretch,10,no,,207148,43557,57766,36437,22413,11794,14435,1250,43,51
05ef36e1,16:26:37,stretch,10,no,,80489,59044,7657,49169,14814,18525,27356,5590,64,60
05ef36e1,16:26:38,stretch,10,no,,72240,16896,11030,35998,7583,13394,33244,5245,53,70
05ef36e1,16:26:39,stretch,10,no,,124646,22735,8500,1945,1648,3739,6021,3078,60,66
05ef36e1,16:26:40,stretch,10,no,,27928,54351,23943,12047,17327,19493,6980,10802,70,56
05ef36e1,16:26:41,stretch,10,no,,26092,31991,6308,49268,12796,7738,4878,3635,64,61
05ef36e1,16:26:42,stretch,10,no,,9209,20151,5766,9039,16073,11090,9473,2018,67,50
05ef36e1,16:26:43,stretch,10,no,,470839,48924,3983,39452,14581,9379,17753,4765,67,53
05ef36e1,16:26:44,stretch,10,no,,176452,41873,8315,2689,4533,2516,8433,602,51,50
05ef36e1,16:26:45,stretch,10,no,,1194705,165435,36945,26299,39218,21695,24908,6947,51,38
05ef36e1,16:26:46,stretch,10,no,,1474818,430717,186580,140854,73614,88871,33216,48515,40,41
05ef36e1,16:26:47,stretch,10,no,,666378,234494,5075,45009,13167,7494,12856,11400,23,30
05ef36e1,16:26:48,stretch,10,no,,1199359,145479,8999,17153,5016,12790,5682,2443,27,27
05ef36e1,16:26:49,stretch,10,no,,1100033,41316,52120,22202,40476,15994,3302,1765,30,37
05ef36e1,16:26:50,stretch,10,no,,1599591,163207,179261,37812,30009,33019,10143,3068,29,43
05ef36e1,16:26:51,stretch,10,no,,1289925,277654,11898,57760,35222,31758,37820,12892,44,44
05ef36e1,16:26:52,stretch,10,no,,168561,94414,20946,20350,41929,26590,10078,4908,56,48
05ef36e1,16:26:53,stretch,10,no,,800849,109593,17217,10539,7773,3802,1067,407,37,38
05ef36e1,16:26:54,stretch,10,no,,866850,81497,24886,42815,34073,150894,69611,86765,37,38
05ef36e1,16:26:55,stretch,10,no,,2607060,165652,45144,22717,18326,23098,12632,4466,37,38
05ef36e1,16:26:56,stretch,10,no,,1524994,68818,9840,92062,51755,23316,37164,5133,40,35
05ef36e1,16:26:57,stretch,10,no,,1227320,34660,42943,36816,28596,8064,17941,6003,38,50
05ef36e1,16:26:58,stretch,10,no,,352867,27080,16946,7221,2903,1915,4990,2471,17,57
05ef36e1,16:26:59,stretch,10,no,,1486618,76721,8289,14202,6602,8582,7833,15628,34,57
05ef36e1,16:27:00,stretch,10,no,,189393,45673,27016,25127,13946,23890,8227,6149,41,56
05ef36e1,16:27:01,stretch,10,no,,1354746,216771,34980,26206,20625,36700,12163,4883,47,41
05ef36e1,16:27:02,stretch,10,no,,1142544,204593,140367,98746,66411,69467,71043,38875,47,41
05ef36e1,16:27:03,stretch,10,no,,1870010,663910,21241,116893,78801,41832,30220,7818,51,29
05ef36e1,16:27:04,stretch,10,no,,597813,127137,120137,30581,52557,17342,13863,4639,47,41
05ef36e1,16:27:05,stretch,10,no,,1097698,54912,24936,24035,42897,14554,6343,1397,41,38
05ef36e1,16:27:06,stretch,10,no,,1189945,136330,15011,3057,5720,6426,5940,1089,26,34
05ef36e1,16:27:07,stretch,10,no,,214911,35577,40446,17951,4123,7229,8018,4348,30,50
05ef36e1,16:27:08,stretch,10,no,,681000,48226,27463,40698,36005,23270,20088,10677,44,48
05ef36e1,16:27:09,stretch,10,no,,986185,65827,7414,6124,7763,26846,1494,915,56,38
05ef36e1,16:27:10,stretch,10,no,,74517,9014,11188,3804,2988,1732,1457,577,63,57
05ef36e1,16:27:11,stretch,10,no,,1036048,139964,52451,7626,5454,9568,3525,2409,56,47
05ef36e1,16:27:12,stretch,10,no,,1250100,332346,200285,26865,36854,29263,37450,32238,41,44
05ef36e1,16:27:13,stretch,10,no,,186573,7276,1141,1633,2892,1622,875,782,30,50
05ef36e1,16:27:14,stretch,10,no,,910929,81965,11759,73012,23314,54410,32736,11648,50,43
05ef36e1,16:27:15,stretch,10,no,,2408913,1065514,299402,85123,107464,95035,58004,25385,53,41
05ef36e1,16:27:16,stretch,10,no,,1500976,461397,39020,95395,119670,46524,22166,6638,56,34
05ef36e1,16:27:17,stretch,10,no,,688617,148163,69938,6507,30716,28633,7898,1576,54,38
05ef36e1,16:27:18,stretch,10,no,,2185441,314792,56403,64607,20244,29761,10491,7688,35,34
05ef36e1,16:27:19,stretch,10,no,,1627373,301463,113465,60079,78086,32147,22878,16991,37,37
05ef36e1,16:27:20,stretch,10,no,,2684853,87552,11409,27826,25008,11823,8057,3457,38,40
05ef36e1,16:27:21,stretch,10,no,,823050,114384,76926,34498,13883,22554,9680,13319,37,44
05ef36e1,16:27:22,stretch,10,no,,302106,46798,12468,4699,6748,5488,4838,904,38,43
05ef36e1,16:27:23,stretch,10,no,,1292613,97600,85164,10723,22365,8469,6659,2828,35,48
05ef36e1,16:27:24,stretch,10,no,,490729,42182,18892,7979,5995,2566,1559,1097,23,53
